capacity_id,service_id,date,cpu_utilization_pct,memory_utilization_pct,storage_utilization_pct,active_connections,request_volume
2503,SRV-007,2026-04-23,36.11,36.45,39.99,1108,12427
2504,SRV-008,2026-04-23,52.94,63.04,39.9,6099,116276
2505,SRV-001,2026-04-24,32.0,33.77,38.58,1197,14916
2506,SRV-002,2026-04-24,51.49,59.38,40.56,7009,117953
2507,SRV-003,2026-04-24,53.24,59.45,44.31,7779,95435
2508,SRV-004,2026-04-24,39.34,37.13,38.92,1210,22419
2509,SRV-005,2026-04-24,65.1,66.95,39.7,6300,71139
2510,SRV-006,2026-04-24,22.44,32.37,36.78,1231,23480
2511,SRV-007,2026-04-24,30.39,35.43,40.03,1309,25651
2512,SRV-008,2026-04-24,65.25,68.33,39.99,5515,55930
2513,SRV-001,2026-04-25,27.43,30.94,40.67,670,5204
2514,SRV-002,2026-04-25,61.31,65.44,46.09,3527,34629
2515,SRV-003,2026-04-25,62.82,62.89,43.42,3432,26325
2516,SRV-004,2026-04-25,28.08,29.3,38.65,474,2714
2517,SRV-005,2026-04-25,70.12,72.55,46.76,2390,13878
2518,SRV-006,2026-04-25,22.19,30.15,42.52,504,2908
2519,SRV-007,2026-04-25,34.65,38.91,38.44,714,7107
2520,SRV-008,2026-04-25,51.73,65.7,40.26,2103,12439
2521,SRV-001,2026-04-26,42.41,34.51,41.93,433,3008
2522,SRV-002,2026-04-26,62.37,67.33,45.05,2551,23661
2523,SRV-003,2026-04-26,45.03,55.98,40.24,2340,21383
2524,SRV-004,2026-04-26,32.41,28.47,37.95,470,2636
2525,SRV-005,2026-04-26,50.46,67.38,37.87,3493,20512
2526,SRV-006,2026-04-26,31.82,32.61,40.76,627,5392
2527,SRV-007,2026-04-26,29.35,32.99,39.88,589,4009
2528,SRV-008,2026-04-26,46.47,53.88,39.89,2001,10870
2529,SRV-001,2026-04-27,28.26,31.05,45.23,1492,19842
2530,SRV-002,2026-04-27,56.56,61.5,39.66,5960,118292
2531,SRV-003,2026-04-27,56.74,61.77,43.18,5431,97944
2532,SRV-004,2026-04-27,22.61,31.59,45.7,1453,15563
2533,SRV-005,2026-04-27,59.86,58.84,43.83,5904,63367
2534,SRV-006,2026-04-27,24.68,36.76,41.55,1300,19015
2535,SRV-007,2026-04-27,30.34,28.38,44.08,1299,13953
2536,SRV-008,2026-04-27,64.27,56.31,42.14,7673,90953
2537,SRV-001,2026-04-28,28.54,38.66,39.85,1204,18984
2538,SRV-002,2026-04-28,59.68,63.5,40.13,5844,95689
2539,SRV-003,2026-04-28,57.28,59.45,41.66,6687,80445
2540,SRV-004,2026-04-28,34.01,33.75,39.78,1072,16213
2541,SRV-005,2026-04-28,60.37,60.55,39.98,5769,66836
2542,SRV-006,2026-04-28,28.38,28.28,39.96,1479,18817
2543,SRV-007,2026-04-28,32.93,38.41,37.69,1008,10583
2544,SRV-008,2026-04-28,63.49,57.23,36.98,6250,110157
2545,SRV-001,2026-04-29,26.94,34.2,40.13,1200,23291
2546,SRV-002,2026-04-29,50.38,66.14,39.51,7679,96519
2547,SRV-003,2026-04-29,46.11,55.64,38.19,5623,67429
2548,SRV-004,2026-04-29,29.08,32.03,40.52,1152,16869
2549,SRV-005,2026-04-29,61.29,58.19,36.98,6247,86218
2550,SRV-006,2026-04-29,21.28,32.17,39.19,1015,13885
2551,SRV-007,2026-04-29,30.02,32.49,39.38,1186,14644
2552,SRV-008,2026-04-29,49.91,54.05,38.14,6929,127527
2553,SRV-001,2026-04-30,34.29,34.05,40.55,1437,17933
2554,SRV-002,2026-04-30,65.85,70.87,46.43,6392,78072
2555,SRV-003,2026-04-30,64.38,67.26,40.39,5692,89329
2556,SRV-004,2026-04-30,26.31,37.13,43.46,1555,19569
2557,SRV-005,2026-04-30,53.33,62.83,39.36,6341,64499
2558,SRV-006,2026-04-30,38.77,39.29,39.75,1202,19151
2559,SRV-007,2026-04-30,23.57,38.35,42.07,1153,18166
2560,SRV-008,2026-04-30,62.39,69.59,42.98,8000,87980
2561,SRV-001,2026-05-01,39.44,41.33,40.96,1227,13020
2562,SRV-002,2026-05-01,62.53,63.04,39.1,5790,107209
2563,SRV-003,2026-05-01,52.6,63.99,39.78,6059,109083
2564,SRV-004,2026-05-01,35.54,26.78,35.54,1149,18001
2565,SRV-005,2026-05-01,58.89,59.26,45.26,6255,65965
2566,SRV-006,2026-05-01,37.47,38.77,35.53,1362,16399
2567,SRV-007,2026-05-01,29.87,36.15,42.79,1526,21235
2568,SRV-008,2026-05-01,53.46,63.34,40.08,5177,100429
2569,SRV-001,2026-05-02,25.25,39.44,42.54,459,3914
2570,SRV-002,2026-05-02,52.45,65.81,41.02,2457,13175
2571,SRV-003,2026-05-02,63.04,59.87,42.2,4042,24059
2572,SRV-004,2026-05-02,39.85,38.85,37.52,490,3209
2573,SRV-005,2026-05-02,51.68,55.92,37.29,2507,20849
2574,SRV-006,2026-05-02,30.86,40.55,44.04,684,6092
2575,SRV-007,2026-05-02,22.34,36.75,44.48,783,5143
2576,SRV-008,2026-05-02,52.85,69.81,41.94,3265,17143
2577,SRV-001,2026-05-03,36.38,40.07,47.25,610,3922
2578,SRV-002,2026-05-03,51.67,55.07,39.13,2615,15103
2579,SRV-003,2026-05-03,64.35,60.71,38.47,2332,18178
2580,SRV-004,2026-05-03,32.0,35.77,43.97,572,5354
2581,SRV-005,2026-05-03,55.11,62.05,44.33,2461,22065
2582,SRV-006,2026-05-03,19.77,30.5,38.68,406,2444
2583,SRV-007,2026-05-03,19.88,28.51,37.52,528,4577
2584,SRV-008,2026-05-03,62.9,62.87,37.97,3396,24409
2585,SRV-001,2026-05-04,36.8,36.99,39.85,1478,18462
2586,SRV-002,2026-05-04,53.86,66.94,41.01,5755,109547
2587,SRV-003,2026-05-04,66.5,67.25,42.42,7066,87264
2588,SRV-004,2026-05-04,34.69,40.95,36.95,1078,13970
2589,SRV-005,2026-05-04,63.84,59.3,40.24,7408,131164
2590,SRV-006,2026-05-04,34.15,40.36,39.83,1057,11120
2591,SRV-007,2026-05-04,29.83,40.73,39.96,1474,24476
2592,SRV-008,2026-05-04,63.2,69.69,44.03,6637,108585
2593,SRV-001,2026-05-05,38.08,34.43,42.22,1505,29132
2594,SRV-002,2026-05-05,50.68,57.51,40.29,5614,105116
2595,SRV-003,2026-05-05,63.45,61.3,38.55,6600,127454
2596,SRV-004,2026-05-05,26.52,27.09,42.48,1401,18818
2597,SRV-005,2026-05-05,57.94,64.49,43.61,7120,81697
2598,SRV-006,2026-05-05,25.47,29.68,40.25,1498,26880
2599,SRV-007,2026-05-05,21.53,40.74,36.09,1221,18479
2600,SRV-008,2026-05-05,52.81,62.56,39.07,7423,119821
2601,SRV-001,2026-05-06,40.16,42.66,42.2,1120,20433
2602,SRV-002,2026-05-06,47.08,62.22,38.1,5524,60961
2603,SRV-003,2026-05-06,64.7,69.94,42.26,6647,125345
2604,SRV-004,2026-05-06,32.64,32.29,40.64,1383,19193
2605,SRV-005,2026-05-06,50.45,59.24,37.42,6024,77665
2606,SRV-006,2026-05-06,27.55,31.95,37.8,1407,22386
2607,SRV-007,2026-05-06,39.24,31.94,40.23,1490,25216
2608,SRV-008,2026-05-06,55.03,62.33,42.1,8053,147652
2609,SRV-001,2026-05-07,37.55,34.66,40.81,1504,15216
2610,SRV-002,2026-05-07,63.98,54.65,40.29,7095,125294
2611,SRV-003,2026-05-07,51.25,68.17,41.31,7642,110671
2612,SRV-004,2026-05-07,34.57,29.64,39.29,1357,15740
2613,SRV-005,2026-05-07,66.34,64.8,42.27,6930,103811
2614,SRV-006,2026-05-07,24.21,40.93,40.68,1041,11248
2615,SRV-007,2026-05-07,32.01,29.82,41.47,1060,14510
2616,SRV-008,2026-05-07,53.33,65.97,40.21,6408,119489
2617,SRV-001,2026-05-08,31.7,31.24,44.87,1319,21959
2618,SRV-002,2026-05-08,53.57,59.32,43.12,7581,124764
2619,SRV-003,2026-05-08,57.77,56.06,41.09,5484,78501
2620,SRV-004,2026-05-08,33.0,35.27,35.29,1320,17683
2621,SRV-005,2026-05-08,59.99,55.17,39.65,7201,75150
2622,SRV-006,2026-05-08,38.96,32.02,44.38,1111,18246
2623,SRV-007,2026-05-08,23.21,40.72,36.98,1045,18278
2624,SRV-008,2026-05-08,66.53,56.65,40.58,5739,82379
2625,SRV-001,2026-05-09,31.23,33.82,43.61,434,3434
2626,SRV-002,2026-05-09,53.71,63.21,40.83,3987,34887
2627,SRV-003,2026-05-09,64.64,58.83,42.84,3306,24835
2628,SRV-004,2026-05-09,32.35,38.49,42.47,561,3723
2629,SRV-005,2026-05-09,58.04,63.22,46.08,2900,19006
2630,SRV-006,2026-05-09,34.6,40.46,41.04,688,3824
2631,SRV-007,2026-05-09,38.62,38.4,36.78,447,2273
2632,SRV-008,2026-05-09,50.78,59.18,40.93,2504,24696
2633,SRV-001,2026-05-10,30.35,34.71,42.62,681,5788
2634,SRV-002,2026-05-10,54.21,60.23,36.41,3286,26092
2635,SRV-003,2026-05-10,61.29,64.41,42.21,3346,25323
2636,SRV-004,2026-05-10,34.98,26.89,37.45,542,3820
2637,SRV-005,2026-05-10,65.19,67.79,39.9,2794,16718
2638,SRV-006,2026-05-10,26.84,34.55,36.98,412,2722
2639,SRV-007,2026-05-10,35.8,29.81,41.11,700,5424
2640,SRV-008,2026-05-10,50.92,60.26,41.09,3372,27244
2641,SRV-001,2026-05-11,33.6,38.3,39.37,1309,22220
2642,SRV-002,2026-05-11,54.39,58.07,37.39,5594,103144
2643,SRV-003,2026-05-11,56.67,72.81,45.42,6862,122802
2644,SRV-004,2026-05-11,27.91,38.03,47.24,1192,15927
2645,SRV-005,2026-05-11,57.43,59.16,41.03,7040,98735
2646,SRV-006,2026-05-11,23.24,34.2,39.36,1452,14531
2647,SRV-007,2026-05-11,22.83,33.5,36.19,1434,24620
2648,SRV-008,2026-05-11,58.6,64.15,40.72,5575,105797
2649,SRV-001,2026-05-12,33.43,40.88,41.34,1229,23816
2650,SRV-002,2026-05-12,64.29,63.28,45.73,6890,75443
2651,SRV-003,2026-05-12,59.29,61.18,40.67,5329,87118
2652,SRV-004,2026-05-12,33.96,43.48,46.46,1281,13771
2653,SRV-005,2026-05-12,57.06,65.51,36.26,7284,123448
2654,SRV-006,2026-05-12,32.82,36.13,40.66,1166,19737
2655,SRV-007,2026-05-12,30.89,38.44,37.03,1409,24402
2656,SRV-008,2026-05-12,57.51,67.28,44.98,6964,122825
2657,SRV-001,2026-05-13,29.17,41.31,39.61,1326,17344
2658,SRV-002,2026-05-13,59.57,69.21,40.35,5921,75364
2659,SRV-003,2026-05-13,60.36,65.67,42.64,7595,119950
2660,SRV-004,2026-05-13,30.98,38.25,39.61,1417,20164
2661,SRV-005,2026-05-13,58.59,71.15,45.14,6889,70377
2662,SRV-006,2026-05-13,35.05,32.38,39.43,1219,19006
2663,SRV-007,2026-05-13,39.43,33.53,41.06,1619,19323
2664,SRV-008,2026-05-13,59.23,60.46,41.49,6071,111639
2665,SRV-001,2026-05-14,34.28,31.45,43.16,1353,20744
2666,SRV-002,2026-05-14,58.44,68.54,41.38,6592,66571
2667,SRV-003,2026-05-14,62.38,63.61,41.35,5439,106868
2668,SRV-004,2026-05-14,37.67,26.62,38.17,1475,15326
2669,SRV-005,2026-05-14,58.38,67.39,37.37,6656,84568
2670,SRV-006,2026-05-14,30.24,31.65,41.65,1434,22078
2671,SRV-007,2026-05-14,39.34,40.62,40.58,1237,22449
2672,SRV-008,2026-05-14,61.03,66.41,40.07,7657,152745
2673,SRV-001,2026-05-15,30.15,41.53,38.35,1570,22719
2674,SRV-002,2026-05-15,47.32,53.58,37.37,6103,84854
2675,SRV-003,2026-05-15,51.81,69.95,44.53,6452,77637
2676,SRV-004,2026-05-15,42.42,36.32,41.29,1284,20098
2677,SRV-005,2026-05-15,70.64,68.05,46.33,6431,93173
2678,SRV-006,2026-05-15,34.85,39.49,41.33,1307,20007
2679,SRV-007,2026-05-15,37.68,38.45,35.89,1321,15905
2680,SRV-008,2026-05-15,60.84,54.3,38.96,5977,116533
2681,SRV-001,2026-05-16,32.54,40.96,39.02,487,3270
2682,SRV-002,2026-05-16,65.56,60.09,43.8,2293,22242
2683,SRV-003,2026-05-16,62.87,55.53,39.36,2627,20981
2684,SRV-004,2026-05-16,25.98,44.28,45.73,501,4647
2685,SRV-005,2026-05-16,45.06,54.68,41.95,3082,19954
2686,SRV-006,2026-05-16,28.06,34.47,46.14,545,3511
2687,SRV-007,2026-05-16,30.3,33.16,42.84,489,4518
2688,SRV-008,2026-05-16,61.68,62.68,43.42,2271,12912
2689,SRV-001,2026-05-17,27.82,28.86,41.71,722,5761
2690,SRV-002,2026-05-17,48.81,51.85,35.92,1998,18670
2691,SRV-003,2026-05-17,67.56,62.65,46.18,2442,24052
2692,SRV-004,2026-05-17,30.09,32.28,42.36,690,5580
2693,SRV-005,2026-05-17,62.94,60.22,40.54,2377,19831
2694,SRV-006,2026-05-17,36.98,28.54,41.74,415,2314
2695,SRV-007,2026-05-17,31.4,37.49,41.06,421,4033
2696,SRV-008,2026-05-17,61.19,60.59,42.29,2522,18336
2697,SRV-001,2026-05-18,25.19,32.47,37.88,1418,18399
2698,SRV-002,2026-05-18,66.13,71.35,42.44,8002,147565
2699,SRV-003,2026-05-18,56.46,61.61,42.25,6129,77222
2700,SRV-004,2026-05-18,35.19,30.71,41.81,1412,14547
2701,SRV-005,2026-05-18,56.12,58.15,42.01,5225,62754
2702,SRV-006,2026-05-18,33.46,39.05,41.32,1646,24903
2703,SRV-007,2026-05-18,39.42,40.46,41.84,1252,14699
2704,SRV-008,2026-05-18,52.51,59.56,42.07,5850,98529
2705,SRV-001,2026-05-19,23.22,37.6,39.53,1459,17693
2706,SRV-002,2026-05-19,51.21,65.32,42.25,5297,80084
2707,SRV-003,2026-05-19,58.52,68.73,41.61,6427,88790
2708,SRV-004,2026-05-19,29.37,37.12,41.71,1285,17957
2709,SRV-005,2026-05-19,71.74,62.5,46.45,6089,97704
2710,SRV-006,2026-05-19,28.05,38.82,38.13,1483,15610
2711,SRV-007,2026-05-19,33.7,29.17,38.74,1105,17631
2712,SRV-008,2026-05-19,51.35,53.52,43.19,7335,123503
2713,SRV-001,2026-05-20,22.8,28.65,41.01,1379,17796
2714,SRV-002,2026-05-20,59.34,58.59,41.65,6453,97872
2715,SRV-003,2026-05-20,68.03,68.62,42.99,6666,91371
2716,SRV-004,2026-05-20,38.37,32.0,41.15,1252,20471
2717,SRV-005,2026-05-20,63.91,57.45,42.0,5681,90460
2718,SRV-006,2026-05-20,21.62,37.66,39.02,1278,21219
2719,SRV-007,2026-05-20,34.94,30.25,39.94,1381,16399
2720,SRV-008,2026-05-20,66.35,69.4,41.85,7923,138701
2721,SRV-001,2026-05-21,40.05,32.35,40.39,1121,14190
2722,SRV-002,2026-05-21,60.46,70.48,41.83,8527,169008
2723,SRV-003,2026-05-21,48.37,54.2,35.5,6285,84327
2724,SRV-004,2026-05-21,32.04,39.52,41.51,1373,27265
2725,SRV-005,2026-05-21,52.74,72.34,42.46,5646,102817
2726,SRV-006,2026-05-21,34.99,43.31,46.23,1504,24519
2727,SRV-007,2026-05-21,22.24,33.44,36.03,1164,18161
2728,SRV-008,2026-05-21,56.0,57.23,43.17,6235,101506
2729,SRV-001,2026-05-22,37.18,37.19,39.08,1485,29123
2730,SRV-002,2026-05-22,60.63,54.79,35.56,5855,102235
2731,SRV-003,2026-05-22,56.38,62.91,35.96,5606,104139
2732,SRV-004,2026-05-22,31.42,33.31,36.37,1430,19298
2733,SRV-005,2026-05-22,54.47,60.92,41.04,5929,91010
2734,SRV-006,2026-05-22,29.89,27.9,37.25,1024,11628
2735,SRV-007,2026-05-22,29.55,32.67,42.34,1485,26656
2736,SRV-008,2026-05-22,52.59,66.52,39.08,6523,79387
2737,SRV-001,2026-05-23,35.35,33.43,38.62,526,4730
2738,SRV-002,2026-05-23,44.47,55.51,37.25,3466,30349
2739,SRV-003,2026-05-23,54.15,69.01,43.05,3581,19443
2740,SRV-004,2026-05-23,28.59,32.97,40.9,608,4125
2741,SRV-005,2026-05-23,53.06,63.42,41.54,4090,32994
2742,SRV-006,2026-05-23,39.07,42.8,42.26,483,2483
2743,SRV-007,2026-05-23,31.99,41.32,40.2,530,3559
2744,SRV-008,2026-05-23,49.54,53.6,41.9,2402,21822
2745,SRV-001,2026-05-24,23.94,42.66,43.47,697,6826
2746,SRV-002,2026-05-24,64.48,58.12,42.84,3166,20572
2747,SRV-003,2026-05-24,51.95,63.7,40.94,2500,19502
2748,SRV-004,2026-05-24,29.21,28.72,36.46,544,3287
2749,SRV-005,2026-05-24,62.13,64.32,37.33,2360,14992
2750,SRV-006,2026-05-24,35.01,29.59,37.58,452,2308
2751,SRV-007,2026-05-24,37.16,34.04,40.13,666,6195
2752,SRV-008,2026-05-24,61.74,70.9,45.39,3213,18846
2753,SRV-001,2026-05-25,38.92,42.53,41.71,1480,27693
2754,SRV-002,2026-05-25,57.45,70.2,41.24,7848,104272
2755,SRV-003,2026-05-25,59.46,70.0,40.4,6275,75083
2756,SRV-004,2026-05-25,30.72,37.32,42.76,1154,12759
2757,SRV-005,2026-05-25,63.82,57.76,42.18,7380,88788
2758,SRV-006,2026-05-25,35.38,42.11,47.16,1432,17263
2759,SRV-007,2026-05-25,34.51,33.47,41.29,1446,17560
2760,SRV-008,2026-05-25,55.8,52.92,38.23,5726,57742
2761,SRV-001,2026-05-26,37.72,39.7,37.13,1228,20101
2762,SRV-002,2026-05-26,47.95,62.22,40.14,6163,110165
2763,SRV-003,2026-05-26,70.81,60.52,46.93,8205,101138
2764,SRV-004,2026-05-26,20.47,35.75,38.31,1057,13408
2765,SRV-005,2026-05-26,46.65,63.28,39.91,6642,113189
2766,SRV-006,2026-05-26,24.14,30.11,42.24,1112,17245
2767,SRV-007,2026-05-26,32.16,36.63,37.26,1461,28103
2768,SRV-008,2026-05-26,50.61,65.61,35.75,6834,106475
2769,SRV-001,2026-05-27,27.86,30.17,42.13,1206,14270
2770,SRV-002,2026-05-27,66.92,66.22,42.62,5691,57706
2771,SRV-003,2026-05-27,65.0,68.24,41.3,5892,90357
2772,SRV-004,2026-05-27,22.85,33.5,42.39,1139,15735
2773,SRV-005,2026-05-27,44.48,58.59,38.07,6531,68973
2774,SRV-006,2026-05-27,39.07,31.09,43.08,1591,22129
2775,SRV-007,2026-05-27,37.36,30.97,42.42,1345,20762
2776,SRV-008,2026-05-27,50.85,57.35,37.0,5054,75553
2777,SRV-001,2026-05-28,39.11,34.7,35.59,1399,17014
2778,SRV-002,2026-05-28,51.65,66.15,42.23,5739,62757
2779,SRV-003,2026-05-28,61.86,60.42,41.15,6255,67276
2780,SRV-004,2026-05-28,23.97,29.44,42.8,1177,22011
2781,SRV-005,2026-05-28,55.63,63.04,40.07,6869,107807
2782,SRV-006,2026-05-28,41.66,29.54,44.05,1316,17192
2783,SRV-007,2026-05-28,40.86,29.91,38.87,1205,22374
2784,SRV-008,2026-05-28,54.62,64.52,41.39,6831,78151
2785,SRV-001,2026-05-29,38.42,30.54,36.37,1488,28478
2786,SRV-002,2026-05-29,49.99,60.55,44.18,6683,123138
2787,SRV-003,2026-05-29,59.09,58.98,45.15,6847,111298
2788,SRV-004,2026-05-29,25.28,29.2,39.55,1367,21908
2789,SRV-005,2026-05-29,57.58,67.43,41.32,5839,78531
2790,SRV-006,2026-05-29,34.13,34.57,41.84,1169,12932
2791,SRV-007,2026-05-29,28.73,43.12,43.08,1553,18181
2792,SRV-008,2026-05-29,65.2,69.06,42.36,7184,129479
2793,SRV-001,2026-05-30,28.4,38.71,45.98,809,6122
2794,SRV-002,2026-05-30,51.79,59.76,37.79,1988,15163
2795,SRV-003,2026-05-30,51.72,60.66,38.27,3519,27404
2796,SRV-004,2026-05-30,31.08,34.57,38.62,602,4717
2797,SRV-005,2026-05-30,50.57,51.5,39.16,3207,24518
2798,SRV-006,2026-05-30,40.9,44.65,42.79,824,6696
2799,SRV-007,2026-05-30,38.78,44.78,42.05,534,3836
2800,SRV-008,2026-05-30,66.76,61.91,38.38,3113,23779
2801,SRV-001,2026-05-31,29.44,29.47,42.69,452,4515
2802,SRV-002,2026-05-31,60.09,62.17,41.11,3537,24038
2803,SRV-003,2026-05-31,64.27,64.58,36.78,1978,15315
2804,SRV-004,2026-05-31,36.92,38.73,44.05,568,4526
2805,SRV-005,2026-05-31,49.25,63.78,44.02,3186,17363
2806,SRV-006,2026-05-31,28.63,26.93,40.32,710,3877
2807,SRV-007,2026-05-31,36.73,30.91,39.99,680,4085
2808,SRV-008,2026-05-31,64.45,64.52,44.23,3123,22795
2809,SRV-001,2026-06-01,24.13,30.43,45.92,1319,20356
2810,SRV-002,2026-06-01,54.33,72.72,47.64,6995,139898
2811,SRV-003,2026-06-01,49.14,55.34,42.17,7575,120403
2812,SRV-004,2026-06-01,25.51,34.18,43.43,1423,17706
2813,SRV-005,2026-06-01,67.47,63.46,39.0,5636,90408
2814,SRV-006,2026-06-01,36.79,34.82,40.84,1435,25899
2815,SRV-007,2026-06-01,20.88,36.44,41.92,1360,14530
2816,SRV-008,2026-06-01,61.81,57.16,39.54,6306,86711
2817,SRV-001,2026-06-02,34.5,33.7,45.57,1253,17597
2818,SRV-002,2026-06-02,63.16,57.0,42.23,6102,100314
2819,SRV-003,2026-06-02,47.54,62.52,41.69,6688,77059
2820,SRV-004,2026-06-02,24.91,33.53,42.65,1165,11663
2821,SRV-005,2026-06-02,61.65,61.68,44.55,8492,127115
2822,SRV-006,2026-06-02,41.2,37.15,45.69,1325,26114
2823,SRV-007,2026-06-02,24.97,42.43,40.57,1314,13250
2824,SRV-008,2026-06-02,57.83,66.63,39.75,5395,91780
2825,SRV-001,2026-06-03,22.64,32.92,36.46,1102,17979
2826,SRV-002,2026-06-03,59.03,58.64,43.62,6322,119066
2827,SRV-003,2026-06-03,57.22,54.74,37.49,6043,63680
2828,SRV-004,2026-06-03,25.26,28.92,36.73,1062,19954
2829,SRV-005,2026-06-03,57.32,74.16,45.71,8718,141854
2830,SRV-006,2026-06-03,21.92,26.85,42.03,1480,25386
2831,SRV-007,2026-06-03,34.56,32.6,37.56,1469,26029
2832,SRV-008,2026-06-03,71.08,62.57,43.13,5791,108599
2833,SRV-001,2026-06-04,40.82,44.61,42.85,1240,20261
2834,SRV-002,2026-06-04,67.6,56.54,38.57,5957,81369
2835,SRV-003,2026-06-04,67.48,73.31,47.13,6523,120371
2836,SRV-004,2026-06-04,28.04,41.97,37.65,1562,23972
2837,SRV-005,2026-06-04,52.52,54.09,41.13,7229,120592
2838,SRV-006,2026-06-04,29.74,27.16,39.26,1242,22470
2839,SRV-007,2026-06-04,42.93,43.36,48.6,1672,21335
2840,SRV-008,2026-06-04,63.87,64.82,41.94,6062,93705
2841,SRV-001,2026-06-05,39.14,40.92,40.93,1344,14522
2842,SRV-002,2026-06-05,47.33,55.64,36.45,6168,119205
2843,SRV-003,2026-06-05,58.41,67.99,47.96,8525,95953
2844,SRV-004,2026-06-05,26.74,31.02,37.83,1434,26940
2845,SRV-005,2026-06-05,62.79,73.15,41.68,6639,108693
2846,SRV-006,2026-06-05,35.94,42.33,42.42,1302,23249
2847,SRV-007,2026-06-05,27.88,36.47,40.93,1315,14306
2848,SRV-008,2026-06-05,59.2,61.32,41.51,6467,69863
2849,SRV-001,2026-06-06,25.49,39.74,39.26,499,3336
2850,SRV-002,2026-06-06,55.98,70.25,42.94,2441,12995
2851,SRV-003,2026-06-06,61.3,62.68,39.08,2875,18107
2852,SRV-004,2026-06-06,30.46,32.12,41.48,446,2433
2853,SRV-005,2026-06-06,59.85,62.55,46.32,2330,20110
2854,SRV-006,2026-06-06,21.57,38.11,37.34,628,6126
2855,SRV-007,2026-06-06,38.31,32.14,39.25,689,5656
2856,SRV-008,2026-06-06,50.51,57.13,39.98,4082,24525
2857,SRV-001,2026-06-07,33.67,38.45,43.71,812,4385
2858,SRV-002,2026-06-07,53.0,59.72,43.1,4165,37761
2859,SRV-003,2026-06-07,61.91,60.85,37.63,3548,31256
2860,SRV-004,2026-06-07,23.37,40.57,45.39,724,6820
2861,SRV-005,2026-06-07,65.85,57.8,41.33,3789,37712
2862,SRV-006,2026-06-07,28.43,39.06,42.39,838,6145
2863,SRV-007,2026-06-07,39.66,42.96,43.37,441,4317
2864,SRV-008,2026-06-07,54.62,56.96,38.49,2919,17024
2865,SRV-001,2026-06-08,39.68,35.83,44.22,1351,24039
2866,SRV-002,2026-06-08,51.47,60.67,40.29,6684,95364
2867,SRV-003,2026-06-08,60.14,68.46,42.47,7782,87919
2868,SRV-004,2026-06-08,32.69,38.59,41.1,1228,18188
2869,SRV-005,2026-06-08,62.75,66.45,46.64,5818,109279
2870,SRV-006,2026-06-08,24.61,42.9,40.5,1257,12757
2871,SRV-007,2026-06-08,34.25,42.1,43.66,1679,17318
2872,SRV-008,2026-06-08,51.37,65.65,37.78,7090,86022
2873,SRV-001,2026-06-09,25.42,42.93,38.9,1380,24692
2874,SRV-002,2026-06-09,61.67,60.69,40.43,6543,91498
2875,SRV-003,2026-06-09,56.91,62.54,43.38,5592,90576
2876,SRV-004,2026-06-09,31.93,41.45,42.57,1368,26533
2877,SRV-005,2026-06-09,55.44,61.81,42.8,7057,91613
2878,SRV-006,2026-06-09,21.95,34.08,36.31,1120,11719
2879,SRV-007,2026-06-09,40.58,39.49,43.78,1631,20910
2880,SRV-008,2026-06-09,61.6,54.78,40.49,5736,65215
2881,SRV-001,2026-06-10,28.26,30.24,39.27,1261,13960
2882,SRV-002,2026-06-10,64.87,56.51,38.37,7671,80303
2883,SRV-003,2026-06-10,63.8,57.55,40.96,6987,119778
2884,SRV-004,2026-06-10,38.51,38.0,47.88,1318,24616
2885,SRV-005,2026-06-10,57.1,62.08,40.26,5558,56529
2886,SRV-006,2026-06-10,35.59,40.39,39.0,1404,16222
2887,SRV-007,2026-06-10,38.39,40.84,44.83,1155,17006
2888,SRV-008,2026-06-10,56.32,68.23,45.22,5865,103835
2889,SRV-001,2026-06-11,42.3,36.38,42.41,1302,17864
2890,SRV-002,2026-06-11,60.14,62.0,41.07,6535,126706
2891,SRV-003,2026-06-11,58.47,60.27,36.65,6841,69700
2892,SRV-004,2026-06-11,27.07,39.15,43.23,1242,15899
2893,SRV-005,2026-06-11,61.39,59.7,41.22,5992,87524
2894,SRV-006,2026-06-11,30.09,28.2,38.33,1136,18770
2895,SRV-007,2026-06-11,35.18,32.64,43.68,1127,12371
2896,SRV-008,2026-06-11,67.23,62.19,42.92,7604,98586
2897,SRV-001,2026-06-12,26.18,39.14,40.66,1343,18578
2898,SRV-002,2026-06-12,49.61,56.44,41.63,6868,96346
2899,SRV-003,2026-06-12,55.03,60.72,42.1,7644,110738
2900,SRV-004,2026-06-12,24.58,35.25,44.53,1441,16482
2901,SRV-005,2026-06-12,70.87,71.61,48.61,6478,100311
2902,SRV-006,2026-06-12,33.74,41.9,44.34,1242,23512
2903,SRV-007,2026-06-12,31.95,35.72,38.67,1556,26359
2904,SRV-008,2026-06-12,62.59,73.45,47.9,7418,91520
2905,SRV-001,2026-06-13,26.77,31.9,37.26,378,3379
2906,SRV-002,2026-06-13,70.07,67.28,41.16,2528,17925
2907,SRV-003,2026-06-13,63.5,60.65,38.95,3688,32758
2908,SRV-004,2026-06-13,34.94,38.95,40.34,417,3072
2909,SRV-005,2026-06-13,59.58,67.89,41.9,2403,22234
2910,SRV-006,2026-06-13,39.87,33.14,44.89,521,4806
2911,SRV-007,2026-06-13,39.3,40.1,39.55,702,4142
2912,SRV-008,2026-06-13,54.89,68.08,43.66,2339,12572
2913,SRV-001,2026-06-14,29.45,42.09,41.53,454,3386
2914,SRV-002,2026-06-14,49.8,59.79,42.56,3105,17295
